Nose_x,Nose_y,Left Eye Inner_x,Left Eye Inner_y,Left Eye_x,Left Eye_y,Left Eye Outer_x,Left Eye Outer_y,Right Eye Inner_x,Right Eye Inner_y,Right Eye_x,Right Eye_y,Right Eye Outer_x,Right Eye Outer_y,Left Ear_x,Left Ear_y,Right Ear_x,Right Ear_y,Mouth Left_x,Mouth Left_y,Mouth Right_x,Mouth Right_y,Left Shoulder_x,Left Shoulder_y,Right Shoulder_x,Right Shoulder_y,Left Elbow_x,Left Elbow_y,Right Elbow_x,Right Elbow_y,Left Wrist_x,Left Wrist_y,Right Wrist_x,Right Wrist_y,Left Pinky_x,Left Pinky_y,Right Pinky_x,Right Pinky_y,Left Index_x,Left Index_y,Right Index_x,Right Index_y,Left Thumb_x,Left Thumb_y,Right Thumb_x,Right Thumb_y,Left Hip_x,Left Hip_y,Right Hip_x,Right Hip_y,Left Knee_x,Left Knee_y,Right Knee_x,Right Knee_y,Left Ankle_x,Left Ankle_y,Right Ankle_x,Right Ankle_y,Left Heel_x,Left Heel_y,Right Heel_x,Right Heel_y,Left Foot Index_x,Left Foot Index_y,Right Foot Index_x,Right Foot Index_y
0.4988722801208496,0.27211055159568787,0.5037734508514404,0.26062560081481934,0.5063130259513855,0.2614954710006714,0.5083962678909302,0.2626052498817444,0.4945897161960602,0.25949832797050476,0.4912344217300415,0.25968512892723083,0.48835939168930054,0.26024821400642395,0.5111330151557922,0.2734048664569855,0.48388272523880005,0.2710046172142029,0.5042970180511475,0.2902373969554901,0.49285605549812317,0.2879642844200134,0.5329996943473816,0.3746657073497772,0.45883941650390625,0.36314770579338074,0.5505687594413757,0.4692164361476898,0.468777060508728,0.42184939980506897,0.566502034664154,0.5462840795516968,0.4776608347892761,0.3562966585159302,0.5706326365470886,0.5703650116920471,0.47925615310668945,0.339586466550827,0.5689312219619751,0.5686691403388977,0.47675925493240356,0.33093971014022827,0.5654489994049072,0.5620787143707275,0.47793638706207275,0.33750778436660767,0.5176101922988892,0.572912871837616,0.47537145018577576,0.5820016860961914,0.5165873765945435,0.6135297417640686,0.4767570495605469,0.742414653301239,0.515302300453186,0.7371812462806702,0.4834873080253601,0.8932057619094849,0.5135136246681213,0.7447666525840759,0.48620927333831787,0.9133943319320679,0.5182084441184998,0.8051843047142029,0.4863224923610687,0.9331709742546082
0.4990123510360718,0.2711350917816162,0.5038021802902222,0.25981810688972473,0.5063431262969971,0.26074108481407166,0.508446991443634,0.26193320751190186,0.494628369808197,0.2587108612060547,0.49126794934272766,0.2589995861053467,0.48836690187454224,0.259665310382843,0.5111522078514099,0.2730571925640106,0.4838022291660309,0.27075979113578796,0.5043110847473145,0.2894306182861328,0.4929635226726532,0.28698500990867615,0.5329499840736389,0.37444812059402466,0.459113746881485,0.3667932152748108,0.549706220626831,0.467165470123291,0.47067520022392273,0.42550086975097656,0.5662301778793335,0.5447589159011841,0.47943541407585144,0.34741896390914917,0.5702506303787231,0.5669800639152527,0.4809826612472534,0.32669439911842346,0.5686201453208923,0.5642527341842651,0.477684885263443,0.3186655640602112,0.5649059414863586,0.5594348311424255,0.47881510853767395,0.3263753056526184,0.5173795819282532,0.5711769461631775,0.4753771126270294,0.5798097252845764,0.5159375667572021,0.612859845161438,0.4768165051937103,0.7429428100585938,0.5135989785194397,0.7413924336433411,0.48353511095046997,0.8935824632644653,0.512082040309906,0.7485418319702148,0.48618704080581665,0.9131302833557129,0.5170726776123047,0.8120155334472656,0.48658129572868347,0.9348405599594116
0.4990021288394928,0.2701670825481415,0.503771185874939,0.25894737243652344,0.5063115954399109,0.25992584228515625,0.5084601640701294,0.2611866891384125,0.4945947229862213,0.25789645314216614,0.49122363328933716,0.25829842686653137,0.4882933497428894,0.25905928015708923,0.511164128780365,0.27262601256370544,0.4835590720176697,0.27053409814834595,0.5043179392814636,0.28881803154945374,0.4929279386997223,0.2863294780254364,0.5328787565231323,0.37435123324394226,0.45912572741508484,0.3689945936203003,0.5488430261611938,0.46616488695144653,0.4705900251865387,0.42640674114227295,0.5661482214927673,0.5415228009223938,0.48032763600349426,0.3662353456020355,0.5703611969947815,0.5640466213226318,0.4820956885814667,0.35087528824806213,0.5689697265625,0.5609880089759827,0.4788881242275238,0.3422393798828125,0.5656029582023621,0.5557007789611816,0.47985485196113586,0.3482346832752228,0.5172784328460693,0.5721457600593567,0.4753433167934418,0.5800960063934326,0.5159562230110168,0.6239957809448242,0.47691619396209717,0.7429826855659485,0.5131292939186096,0.7541247010231018,0.4834872782230377,0.893879234790802,0.5115417242050171,0.7622137069702148,0.4859921336174011,0.9130167961120605,0.5160477757453918,0.825722873210907,0.48652952909469604,0.9377941489219666
0.49901577830314636,0.26969119906425476,0.5037819743156433,0.2584002912044525,0.5063155889511108,0.2594004273414612,0.5084877610206604,0.26070135831832886,0.4946081340312958,0.25738564133644104,0.491224080324173,0.25785478949546814,0.4882749021053314,0.258682519197464,0.5111827850341797,0.27233579754829407,0.48340368270874023,0.2704175114631653,0.504334568977356,0.28859540820121765,0.4929419457912445,0.28610485792160034,0.5329135656356812,0.3742927014827728,0.45912355184555054,0.37095513939857483,0.5483475923538208,0.4658545255661011,0.469964861869812,0.4352481961250305,0.5661461353302002,0.5412220358848572,0.47919729351997375,0.3675963282585144,0.5703135132789612,0.5636929273605347,0.48060834407806396,0.3515670597553253,0.5691267251968384,0.56061851978302,0.4775555431842804,0.34266647696495056,0.565907895565033,0.5551333427429199,0.478791743516922,0.3488546311855316,0.5172113180160522,0.5730158686637878,0.47529855370521545,0.5802621841430664,0.5159462690353394,0.6278659105300903,0.4770408272743225,0.7431700825691223,0.5127016305923462,0.7562236189842224,0.4834628701210022,0.8941189050674438,0.5109997987747192,0.7643249034881592,0.48572543263435364,0.9129231572151184,0.5154975652694702,0.8280420303344727,0.4865185618400574,0.9392798542976379
0.4989251494407654,0.26964256167411804,0.5037105083465576,0.25821781158447266,0.5062569379806519,0.2592051327228546,0.5084649920463562,0.26049768924713135,0.4945314824581146,0.2572832405567169,0.4911618232727051,0.2577800750732422,0.48821544647216797,0.25863930583000183,0.5111950635910034,0.2720804810523987,0.48335275053977966,0.2703830301761627,0.5043044090270996,0.28855589032173157,0.4928740859031677,0.28608354926109314,0.5329615473747253,0.3742286264896393,0.45912113785743713,0.3711893558502197,0.5484327077865601,0.465764582157135,0.46950775384902954,0.42884308099746704,0.5672085881233215,0.5448174476623535,0.47574228048324585,0.3579587936401367,0.5714560151100159,0.5657827854156494,0.47680771350860596,0.3356960117816925,0.5701233744621277,0.5647742748260498,0.4747999310493469,0.33447039127349854,0.567301332950592,0.5588747262954712,0.47684842348098755,0.343834787607193,0.5171726942062378,0.5732935070991516,0.4753028452396393,0.5804857015609741,0.5156334042549133,0.6637679934501648,0.4771784842014313,0.7433561682701111,0.512681245803833,0.7567040920257568,0.48323768377304077,0.8934857845306396,0.5109567046165466,0.7711309790611267,0.48519569635391235,0.9112569689750671,0.5153006315231323,0.8358446359634399,0.4865035116672516,0.939174234867096
0.4987916350364685,0.2693248689174652,0.5036929845809937,0.2579742968082428,0.5062426924705505,0.2589103579521179,0.508470356464386,0.26013776659965515,0.4945037066936493,0.25712063908576965,0.4911290109157562,0.25759971141815186,0.4881966710090637,0.2584221065044403,0.5112115740776062,0.2715776264667511,0.48338595032691956,0.2699267864227295,0.5042204260826111,0.2879301607608795,0.4927689731121063,0.28554290533065796,0.5329960584640503,0.3734779357910156,0.4594340920448303,0.3621169328689575,0.5485106110572815,0.4675379693508148,0.46489736437797546,0.3998297154903412,0.5689009428024292,0.5569688081741333,0.4681629240512848,0.3536949157714844,0.5751231908798218,0.5802537798881531,0.4672776162624359,0.34422728419303894,0.5739877223968506,0.5821634531021118,0.46990859508514404,0.3383376896381378,0.570940375328064,0.5755598545074463,0.47305551171302795,0.34545519948005676,0.5171140432357788,0.5784977078437805,0.4751361310482025,0.580621063709259,0.5155965089797974,0.7224016785621643,0.47712084650993347,0.7422654032707214,0.5128307938575745,0.839909553527832,0.48324042558670044,0.8890959620475769,0.5111525058746338,0.8510373830795288,0.4852185845375061,0.9040586352348328,0.5150983333587646,0.9011529684066772,0.4867222011089325,0.9383074641227722
0.4987727403640747,0.2693316638469696,0.5036965012550354,0.2579856216907501,0.5062459111213684,0.258909672498703,0.5084921717643738,0.2601068317890167,0.49445050954818726,0.2571270167827606,0.4909793734550476,0.25760510563850403,0.4880414307117462,0.25842463970184326,0.5114375352859497,0.2715539038181305,0.4833924174308777,0.27015772461891174,0.5042269229888916,0.287969172000885,0.49270549416542053,0.28582730889320374,0.5336745381355286,0.3734915554523468,0.45928558707237244,0.3617601692676544,0.5487982630729675,0.46919912099838257,0.4586122930049896,0.4035821557044983,0.5690658688545227,0.5639426112174988,0.4597993493080139,0.3675234615802765,0.5755622386932373,0.5916234254837036,0.46059471368789673,0.35880979895591736,0.5743357539176941,0.5933115482330322,0.46410027146339417,0.3524087369441986,0.571243166923523,0.586216390132904,0.4662393629550934,0.35825860500335693,0.5171257853507996,0.5854951739311218,0.47505924105644226,0.5837414264678955,0.5156270265579224,0.7419115304946899,0.4771067798137665,0.7424373030662537,0.5130892395973206,0.8821776509284973,0.48403528332710266,0.8892725110054016,0.5114747881889343,0.8982487916946411,0.4863113462924957,0.9043338894844055,0.5139268040657043,0.931894063949585,0.4864947497844696,0.9382568001747131
0.4991123080253601,0.27121561765670776,0.5040044188499451,0.2592289447784424,0.5064286589622498,0.2600865364074707,0.508741021156311,0.26117637753486633,0.49489733576774597,0.258108526468277,0.49130457639694214,0.2583802342414856,0.48825603723526,0.25906553864479065,0.5116530656814575,0.27215713262557983,0.48357826471328735,0.2704581916332245,0.5043749213218689,0.2894705533981323,0.4928998351097107,0.2876124978065491,0.5348220467567444,0.3737161159515381,0.4590475261211395,0.3600853383541107,0.5500344634056091,0.4717251658439636,0.4457537531852722,0.40787839889526367,0.5687848925590515,0.5671705603599548,0.4564037621021271,0.40003421902656555,0.5750909447669983,0.5992692112922668,0.4598383605480194,0.4018738567829132,0.5737282633781433,0.6006820797920227,0.46303990483283997,0.3902333974838257,0.5704930424690247,0.5929756164550781,0.46489012241363525,0.38908150792121887,0.5171331167221069,0.589862048625946,0.47497251629829407,0.586752712726593,0.515666127204895,0.7544376850128174,0.47705987095832825,0.7438812255859375,0.5134475827217102,0.8983009457588196,0.4841953217983246,0.8897449374198914,0.5117204785346985,0.9134038090705872,0.4866747260093689,0.9043780565261841,0.513504147529602,0.9400463104248047,0.48626708984375,0.9382249712944031
0.49943533539772034,0.2723221182823181,0.5042768120765686,0.2601018249988556,0.5066208839416504,0.26093006134033203,0.5089877247810364,0.26196908950805664,0.4952799081802368,0.2587888538837433,0.49163734912872314,0.2589268386363983,0.4884927570819855,0.2595128118991852,0.5118354558944702,0.2726920545101166,0.4837613105773926,0.2706442177295685,0.5045346617698669,0.2902697026729584,0.49308285117149353,0.2885150611400604,0.53555828332901,0.3738134205341339,0.4589028060436249,0.35926559567451477,0.5507121682167053,0.4730737507343292,0.44298437237739563,0.4088960289955139,0.5685911178588867,0.5689697265625,0.455786794424057,0.40906572341918945,0.5748304128646851,0.6010277271270752,0.45980513095855713,0.4106793701648712,0.573320209980011,0.6022586226463318,0.4625377953052521,0.3988534212112427,0.5700693130493164,0.5946865677833557,0.46427157521247864,0.397320955991745,0.5171443819999695,0.5919498205184937,0.4748527407646179,0.5884124636650085,0.5156877636909485,0.7563658356666565,0.47702017426490784,0.7446538209915161,0.5136557221412659,0.8994000554084778,0.4842185080051422,0.8898394107818604,0.511839747428894,0.9145119786262512,0.4868015944957733,0.9045417904853821,0.5131281018257141,0.9412450790405273,0.48580124974250793,0.9380356669425964
0.49962151050567627,0.2740100920200348,0.5044829249382019,0.2614400088787079,0.5067922472953796,0.26230302453041077,0.5092818737030029,0.2633264362812042,0.4954991340637207,0.25991517305374146,0.4918401837348938,0.25997066497802734,0.48867151141166687,0.26050472259521484,0.5124102234840393,0.2740476131439209,0.483905166387558,0.2717028260231018,0.5047517418861389,0.2926504909992218,0.4931361973285675,0.29108673334121704,0.5373456478118896,0.37559205293655396,0.45893594622612,0.35986074805259705,0.5514633059501648,0.4756920039653778,0.44548463821411133,0.4318341612815857,0.5684530735015869,0.5712884664535522,0.4600473642349243,0.42061740159988403,0.57461017370224,0.6044501662254333,0.4643368422985077,0.4214223623275757,0.5727195739746094,0.605445921421051,0.4640951454639435,0.4133839011192322,0.569593071937561,0.5974451303482056,0.46564212441444397,0.4146515727043152,0.5171553492546082,0.5955764055252075,0.4744934141635895,0.590515673160553,0.5157115459442139,0.7585722208023071,0.4771994650363922,0.7455711364746094,0.5135432481765747,0.9013904929161072,0.4844006896018982,0.8899220824241638,0.5118322968482971,0.9162278175354004,0.4868674874305725,0.9047018885612488,0.5128602385520935,0.9409753680229187,0.48543837666511536,0.9368316531181335
0.4997396469116211,0.2717062830924988,0.5048548579216003,0.26014912128448486,0.5073700547218323,0.260953813791275,0.5101169943809509,0.26194846630096436,0.495668888092041,0.25883787870407104,0.4919915199279785,0.25898805260658264,0.48882442712783813,0.2595846951007843,0.51400226354599,0.27325576543807983,0.48462343215942383,0.2712487280368805,0.5051461458206177,0.29029136896133423,0.49344322085380554,0.28863945603370667,0.5388978123664856,0.37564733624458313,0.4593687653541565,0.36278098821640015,0.5513313412666321,0.47717639803886414,0.4471188485622406,0.4580990672111511,0.5637993216514587,0.5708299279212952,0.4555765390396118,0.5402644872665405,0.5681398510932922,0.6025863289833069,0.4542067348957062,0.5710750222206116,0.565253496170044,0.6031133532524109,0.4579707980155945,0.569885790348053,0.5620723366737366,0.5947068929672241,0.45999404788017273,0.5582332611083984,0.5186262726783752,0.5949641466140747,0.475635826587677,0.5903096199035645,0.5156457424163818,0.751209557056427,0.47930842638015747,0.7455823421478271,0.5123159885406494,0.8957970142364502,0.48576459288597107,0.8889111280441284,0.5103665590286255,0.9114087820053101,0.48741990327835083,0.9043175578117371,0.5127591490745544,0.9384552240371704,0.4852515459060669,0.9355624914169312
